"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw"
1,"1.moving",1,"1.Travelling",20509,"53:42.0",1,0.152,0.724,0.8,"moving","Travelling","land","land","moving"
1,"1.moving",1,"1.Travelling",20510,"53:42.0",1,0.496,0.648,0.792,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20511,"53:42.1",1,0.516,0.692,0.324,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20512,"53:42.1",1,0.428,0.536,0.36,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20513,"53:42.2",1,0.9,-0.176,0.232,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20514,"53:42.2",1,0.912,-0.34,0.32,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20515,"53:42.3",1,0.996,-0.248,0.6,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20516,"53:42.3",1,0.776,-0.372,0.64,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20517,"53:42.4",1,0.84,-0.404,0.728,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20518,"53:42.4",1,0.952,-0.292,0.624,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20519,"53:42.5",1,1.04,-0.428,0.908,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20520,"53:42.5",1,0.656,-0.116,1.084,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20521,"53:42.6",1,0.348,0.616,0.812,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20522,"53:42.7",1,0.46,0.916,1.136,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20523,"53:42.7",1,0.276,0.66,0.676,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20524,"53:42.7",1,0.18,0.448,0.392,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20525,"53:42.8",1,0.176,0.336,0.336,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20526,"53:42.8",1,0.636,-0.228,1.092,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20527,"53:42.9",1,1.004,-0.444,0.624,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20528,"53:42.9",1,1.06,-0.552,0.884,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20529,"53:43.0",1,0.836,-0.444,0.792,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20530,"53:43.0",1,0.776,-0.476,1.048,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20531,"53:43.1",1,0.58,-0.116,1.028,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20532,"53:43.1",1,0.584,0.236,0.928,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20533,"53:43.2",1,0.088,0.44,1.048,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20534,"53:43.2",1,0.456,0.468,1.164,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20535,"53:43.3",1,0.204,0.492,0.9,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20536,"53:43.4",1,0.292,0.492,0.316,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20537,"53:43.4",1,0.24,0.064,0.412,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20538,"53:43.4",1,0.192,0.316,0.196,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20539,"53:43.5",1,0.816,-0.728,1.132,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20540,"53:43.5",1,1.416,-1.148,0.136,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20541,"53:43.6",1,0.972,-0.808,0.316,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20542,"53:43.6",1,0.948,-1.016,2.088,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20543,"53:43.7",1,0.02,0.312,1.536,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20544,"53:43.7",1,-0.032,0.548,1.192,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20545,"53:43.8",0.96,0.488,-0.02,1.108,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20546,"53:43.8",1,0.464,0.236,1.084,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20547,"53:43.9",0.96,0.064,0.528,0.5,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20548,"53:43.9",1,0.308,0.256,0.512,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20549,"53:44.0",1,0.16,0.12,0.164,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20550,"53:44.0",1,0.972,-0.08,0.716,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20551,"53:44.1",1,1.252,-0.564,0.14,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20552,"53:44.1",1,1.396,-0.048,0.444,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20553,"53:44.2",1,0.904,-0.152,0.596,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20554,"53:44.2",1,-0.12,1.196,0.116,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20555,"53:44.3",1,-0.552,1.02,0.316,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20556,"53:44.3",1,0.236,0.404,0.956,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20557,"53:44.4",1,0.376,0.288,1.172,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20558,"53:44.4",1,-0.048,0.64,0.86,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20559,"53:44.5",1,0.052,0.492,0.284,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20560,"53:44.5",1,0.212,0.22,0.32,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20561,"53:44.6",0.96,0.168,-0.064,-0.016,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20562,"53:44.6",1,1.412,-1.048,-0.004,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20563,"53:44.7",1,1.616,0.02,0.524,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20564,"53:44.7",1,1.124,-0.08,0.36,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20565,"53:44.8",1,1.2,-0.952,1.46,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20566,"53:44.8",1,-0.076,0.096,1.196,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20567,"53:44.9",1,0.1,0.26,1.328,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20568,"53:44.9",1,0.612,0.112,1.084,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20569,"53:45.0",1,0.16,0.568,1.132,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20570,"53:45.0",1,0.076,0.508,0.48,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20571,"53:45.1",1,0.296,0.344,0.692,"moving","Travelling","land","land",""
1,"1.moving",1,"1.Travelling",20572,"53:45.1",1,0.152,0.084,0.24,"moving","Travelling","land","land",""
